_Customer_ID,_Purchase_Date,_Product_Category,_Product_Price,_Quantity,_Total_Purchase_Amount,_Payment_Method,_Customer_Age,_Returns,_Customer_Name,_Gender,_Churn
47339,2/6/2022,Home,417,4,4145,Cash,65,1,Kyle Davis,Male,0
47339,30/4/2022,Books,245,5,2465,Cash,65,0,Kyle Davis,Male,0
47339,21/7/2022,Home,421,2,3774,Credit Card,65,0,Kyle Davis,Male,0
48704,8/2/2023,Home,142,5,558,Cash,19,1,Nathan Ward,Female,0
48704,28/6/2023,Clothing,185,2,642,PayPal,19,1,Nathan Ward,Female,0
48704,6/2/2021,Electronics,447,2,2770,PayPal,19,0,Nathan Ward,Female,0
48704,19/1/2023,Home,106,4,685,Cash,19,1,Nathan Ward,Female,0
48704,24/5/2020,Books,118,4,4467,Cash,19,1,Nathan Ward,Female,0
48704,13/6/2021,Electronics,400,5,1135,Cash,19,1,Nathan Ward,Female,0
47686,22/4/2022,Books,208,4,487,PayPal,28,1,Joshua Lynch,Female,0
47686,25/10/2022,Books,354,4,3512,Cash,28,1,Joshua Lynch,Female,0
47686,18/3/2021,Clothing,173,1,1865,PayPal,28,0,Joshua Lynch,Female,0
47686,24/8/2021,Electronics,286,3,4660,Credit Card,28,1,Joshua Lynch,Female,0
47686,12/3/2021,Books,406,5,2044,PayPal,28,1,Joshua Lynch,Female,0
47686,20/7/2023,Books,427,4,1698,PayPal,28,0,Joshua Lynch,Female,0
47686,27/2/2021,Electronics,104,5,947,PayPal,28,0,Joshua Lynch,Female,0
47686,23/11/2021,Books,43,3,3007,Credit Card,28,1,Joshua Lynch,Female,0
46691,9/12/2022,Home,47,4,1835,Credit Card,57,1,Edward Taylor,Male,0
46691,21/1/2020,Books,88,4,1686,Cash,57,1,Edward Taylor,Male,0
46691,30/9/2021,Electronics,105,2,1107,Credit Card,57,0,Edward Taylor,Male,0
46691,23/7/2023,Books,415,4,1543,Cash,57,1,Edward Taylor,Male,0
46691,18/10/2021,Home,22,3,4340,PayPal,57,1,Edward Taylor,Male,0
48951,1/7/2023,Home,144,2,612,Credit Card,24,1,Matthew Woods,Male,0
48951,21/3/2021,Home,124,3,909,Credit Card,24,0,Matthew Woods,Male,0
45316,21/5/2020,Clothing,159,4,3737,PayPal,33,1,Joseph Stanley,Male,1
45316,16/7/2020,Home,221,4,4374,Cash,33,1,Joseph Stanley,Male,1
45316,10/9/2023,Clothing,50,3,2924,PayPal,33,1,Joseph Stanley,Male,1
45316,14/12/2020,Clothing,93,1,2015,Credit Card,33,1,Joseph Stanley,Male,1
45316,13/4/2022,Home,392,4,1516,PayPal,33,0,Joseph Stanley,Male,1
45316,7/11/2020,Clothing,457,4,388,Credit Card,33,0,Joseph Stanley,Male,1
45187,16/5/2023,Books,340,2,3374,PayPal,47,1,Tony Walker,Female,0
45187,7/5/2021,Home,184,2,3666,Cash,47,0,Tony Walker,Female,0
45187,18/7/2020,Electronics,114,3,1699,Credit Card,47,1,Tony Walker,Female,0
46653,1/4/2023,Electronics,395,4,1587,PayPal,42,0,Christopher Sanders,Female,0
46653,16/12/2022,Home,478,5,601,PayPal,42,1,Christopher Sanders,Female,0
46653,28/12/2020,Electronics,320,1,4255,PayPal,42,0,Christopher Sanders,Female,0
45245,27/6/2021,Electronics,143,5,3885,Cash,35,0,Ryan Bailey,Male,0
47981,19/8/2022,Electronics,464,5,3043,Credit Card,24,0,Elizabeth Frank,Male,0
47981,4/12/2021,Electronics,136,2,762,PayPal,24,1,Elizabeth Frank,Male,0
47981,3/9/2022,Electronics,350,4,2193,PayPal,24,1,Elizabeth Frank,Male,0
47981,12/2/2021,Books,118,1,1260,Credit Card,24,0,Elizabeth Frank,Male,0
47981,16/10/2020,Electronics,413,5,2487,PayPal,24,0,Elizabeth Frank,Male,0
45825,12/3/2021,Clothing,393,5,3726,PayPal,30,0,Heather Martinez,Male,0
45825,8/12/2021,Books,469,5,3621,PayPal,30,1,Heather Martinez,Male,0
45825,23/7/2021,Electronics,38,5,1264,PayPal,30,0,Heather Martinez,Male,0
45825,12/9/2020,Electronics,188,4,2597,PayPal,30,0,Heather Martinez,Male,0
45825,28/10/2022,Home,433,2,3564,PayPal,30,0,Heather Martinez,Male,0
45825,2/11/2020,Books,411,4,4046,Credit Card,30,1,Heather Martinez,Male,0
45632,25/3/2022,Electronics,414,1,1200,Cash,67,0,Christine Rodriguez,Male,0
45632,2/12/2020,Clothing,394,2,548,Cash,67,0,Christine Rodriguez,Male,0
45632,3/5/2020,Electronics,55,2,2482,Credit Card,67,0,Christine Rodriguez,Male,0
45632,7/11/2022,Books,174,1,5057,Cash,67,0,Christine Rodriguez,Male,0
47107,9/1/2020,Electronics,290,2,1009,Cash,44,0,Mary Sosa,Female,0
47107,25/11/2021,Home,263,3,2108,PayPal,44,0,Mary Sosa,Female,0
47107,3/5/2021,Clothing,384,3,2784,Credit Card,44,1,Mary Sosa,Female,0
47107,14/1/2020,Home,349,3,1690,Credit Card,44,1,Mary Sosa,Female,0
47107,20/8/2021,Electronics,336,4,4009,Credit Card,44,1,Mary Sosa,Female,0
45310,14/10/2020,Clothing,64,3,5239,PayPal,49,0,Earl Rivers,Female,1
45310,2/8/2020,Books,91,2,4423,Credit Card,49,1,Earl Rivers,Female,1
45310,17/12/2020,Clothing,27,4,1559,Credit Card,49,0,Earl Rivers,Female,1
45310,9/9/2020,Clothing,212,4,1239,PayPal,49,1,Earl Rivers,Female,1
45310,23/9/2021,Electronics,20,4,1922,Cash,49,1,Earl Rivers,Female,1
45310,17/2/2020,Electronics,415,2,4318,PayPal,49,1,Earl Rivers,Female,1
45310,2/1/2020,Home,457,5,2400,Cash,49,0,Earl Rivers,Female,1
45310,24/2/2020,Home,329,1,1114,PayPal,49,1,Earl Rivers,Female,1
45310,22/7/2022,Electronics,223,1,1529,Credit Card,49,0,Earl Rivers,Female,1
45310,5/8/2020,Clothing,425,4,4345,PayPal,49,0,Earl Rivers,Female,1
46562,14/2/2020,Electronics,200,4,2551,PayPal,26,0,Brianna Jones,Female,1
46562,16/6/2023,Electronics,352,3,503,PayPal,26,1,Brianna Jones,Female,1
46562,7/6/2022,Books,259,1,4780,PayPal,26,0,Brianna Jones,Female,1
46562,16/1/2022,Electronics,344,5,4614,PayPal,26,0,Brianna Jones,Female,1
46562,14/7/2021,Clothing,339,1,1677,Cash,26,0,Brianna Jones,Female,1
46562,22/8/2022,Books,470,2,4081,Cash,26,0,Brianna Jones,Female,1
46562,17/1/2020,Books,297,5,422,Cash,26,1,Brianna Jones,Female,1
47785,24/9/2022,Home,140,4,4648,Cash,27,0,Jon Morse,Female,0
47785,3/5/2022,Books,498,4,5027,PayPal,27,1,Jon Morse,Female,0
47785,8/12/2021,Books,455,1,2708,PayPal,27,1,Jon Morse,Female,0
47785,11/3/2021,Home,276,5,3267,Credit Card,27,1,Jon Morse,Female,0
46805,23/12/2021,Home,46,4,905,Cash,35,1,Anne Lewis,Female,0
46805,6/9/2023,Clothing,208,3,2326,Credit Card,35,0,Anne Lewis,Female,0
46805,5/3/2020,Clothing,431,3,1665,Credit Card,35,1,Anne Lewis,Female,0
46805,3/5/2020,Books,60,2,1539,PayPal,35,1,Anne Lewis,Female,0
46805,4/4/2022,Books,82,3,1070,Credit Card,35,1,Anne Lewis,Female,0
46805,24/10/2020,Clothing,273,1,3004,Credit Card,35,0,Anne Lewis,Female,0
46805,16/5/2021,Clothing,200,5,3228,Cash,35,0,Anne Lewis,Female,0
46805,24/3/2021,Clothing,269,1,4608,PayPal,35,0,Anne Lewis,Female,0
49594,25/5/2020,Books,433,3,3664,PayPal,41,1,Richard Wagner,Male,0
49594,15/11/2020,Books,296,3,2957,Credit Card,41,1,Richard Wagner,Male,0
49594,28/7/2022,Electronics,202,1,2611,Cash,41,1,Richard Wagner,Male,0
49594,17/1/2021,Electronics,142,2,4460,Cash,41,1,Richard Wagner,Male,0
49594,27/10/2022,Books,184,1,2335,PayPal,41,1,Richard Wagner,Male,0
49594,4/11/2022,Books,231,2,2654,Cash,41,0,Richard Wagner,Male,0
46612,23/6/2023,Clothing,22,5,1769,PayPal,38,0,Anna Williams,Male,0
46612,15/2/2020,Books,478,4,1049,Cash,38,0,Anna Williams,Male,0
46871,3/3/2021,Home,212,2,2377,PayPal,55,0,Dana Barajas,Female,0
46871,28/1/2020,Home,229,3,396,Cash,55,1,Dana Barajas,Female,0
46871,18/2/2022,Home,261,4,3668,Credit Card,55,0,Dana Barajas,Female,0
46871,28/3/2022,Clothing,483,1,1125,Credit Card,55,0,Dana Barajas,Female,0
46871,18/3/2022,Home,324,2,4395,Credit Card,55,1,Dana Barajas,Female,0
46871,10/9/2022,Clothing,56,2,3624,Cash,55,0,Dana Barajas,Female,0
49746,22/10/2020,Electronics,403,3,2926,Credit Card,58,1,Christopher Parker,Female,0
49746,7/6/2021,Home,63,2,3867,PayPal,58,1,Christopher Parker,Female,0
49746,18/8/2022,Books,307,2,1919,Credit Card,58,1,Christopher Parker,Female,0
49746,17/5/2020,Clothing,85,1,2244,Cash,58,1,Christopher Parker,Female,0
49746,24/4/2022,Electronics,488,5,2089,PayPal,58,0,Christopher Parker,Female,0
49746,21/10/2021,Books,50,2,3122,PayPal,58,1,Christopher Parker,Female,0
45761,16/12/2022,Electronics,88,2,524,Credit Card,64,1,Jacqueline Johnson,Female,0
45761,18/9/2022,Electronics,317,1,5274,PayPal,64,0,Jacqueline Johnson,Female,0
45761,21/1/2021,Electronics,488,4,4956,Credit Card,64,0,Jacqueline Johnson,Female,0
45761,27/9/2020,Books,10,5,3384,PayPal,64,0,Jacqueline Johnson,Female,0
45761,8/8/2021,Electronics,371,5,4716,Cash,64,1,Jacqueline Johnson,Female,0
45761,9/6/2020,Electronics,50,5,4029,Credit Card,64,0,Jacqueline Johnson,Female,0
47647,15/8/2020,Home,236,2,1176,PayPal,56,1,Brian Wright,Female,0
47647,11/10/2022,Electronics,455,1,2759,Credit Card,56,1,Brian Wright,Female,0
47647,9/9/2021,Books,212,5,3179,PayPal,56,0,Brian Wright,Female,0
47647,13/5/2022,Clothing,255,3,4136,Credit Card,56,1,Brian Wright,Female,0
47647,9/1/2022,Electronics,136,3,670,PayPal,56,1,Brian Wright,Female,0
47647,30/8/2020,Books,405,1,4373,PayPal,56,0,Brian Wright,Female,0
47647,10/1/2022,Books,128,1,3296,Credit Card,56,1,Brian Wright,Female,0
47647,29/3/2020,Books,332,4,2843,PayPal,56,0,Brian Wright,Female,0
48409,5/11/2022,Clothing,48,5,1288,Cash,70,0,April Avila,Female,0
48409,17/2/2023,Electronics,40,2,4960,PayPal,70,1,April Avila,Female,0
48409,17/1/2022,Books,400,3,2290,Cash,70,1,April Avila,Female,0
48409,6/3/2023,Electronics,37,3,751,Cash,70,1,April Avila,Female,0
45672,9/4/2020,Electronics,17,2,1443,Credit Card,40,0,Danielle Mccarthy,Male,1
45672,7/6/2021,Electronics,26,4,1416,Credit Card,40,1,Danielle Mccarthy,Male,1
45672,8/8/2020,Electronics,156,2,734,Cash,40,1,Danielle Mccarthy,Male,1
45672,28/11/2022,Home,293,2,3435,Cash,40,1,Danielle Mccarthy,Male,1
45196,8/2/2020,Electronics,484,3,2047,Cash,63,1,Harold Hansen,Female,0
45196,7/12/2021,Books,440,5,2271,PayPal,63,1,Harold Hansen,Female,0
45196,7/12/2022,Books,208,1,1139,Credit Card,63,1,Harold Hansen,Female,0
45520,8/2/2020,Electronics,31,2,4587,PayPal,32,0,Rodney Garcia,Male,1
45520,21/4/2022,Clothing,13,3,4552,Credit Card,32,0,Rodney Garcia,Male,1
49175,31/1/2021,Electronics,432,5,4423,Cash,25,1,Jared Rosales,Male,0
49175,21/4/2022,Clothing,288,3,1529,PayPal,25,1,Jared Rosales,Male,0
49175,6/12/2020,Books,339,4,764,Credit Card,25,1,Jared Rosales,Male,0
49168,11/12/2020,Books,446,4,1131,Credit Card,28,1,David Salazar,Female,0
49168,10/4/2021,Electronics,426,4,3147,Cash,28,1,David Salazar,Female,0
49168,17/11/2020,Home,308,5,3736,Credit Card,28,0,David Salazar,Female,0
49168,24/7/2020,Electronics,407,1,4802,PayPal,28,1,David Salazar,Female,0
49168,30/8/2021,Electronics,332,4,2572,PayPal,28,1,David Salazar,Female,0
49168,19/4/2020,Clothing,498,5,2062,PayPal,28,0,David Salazar,Female,0
49168,27/1/2021,Electronics,74,5,4674,Cash,28,1,David Salazar,Female,0
48403,31/1/2023,Clothing,228,4,2663,PayPal,21,1,Sara Tucker,Male,0
48403,21/4/2023,Books,474,5,3001,Cash,21,1,Sara Tucker,Male,0
48403,15/10/2020,Electronics,49,3,4780,PayPal,21,1,Sara Tucker,Male,0
48403,15/11/2021,Clothing,118,2,1941,Cash,21,0,Sara Tucker,Male,0
48403,7/6/2022,Clothing,128,3,3348,PayPal,21,1,Sara Tucker,Male,0
48403,25/12/2020,Home,242,2,2802,Credit Card,21,0,Sara Tucker,Male,0
45064,5/5/2020,Clothing,369,1,4379,Credit Card,63,0,Eric Hanson,Female,0
45064,28/4/2020,Electronics,17,2,4222,Credit Card,63,1,Eric Hanson,Female,0
47149,8/12/2021,Books,41,4,4044,Credit Card,24,0,Samantha Thompson,Male,1
47149,9/2/2023,Books,114,4,4957,PayPal,24,1,Samantha Thompson,Male,1
47149,20/3/2020,Clothing,91,1,4475,PayPal,24,1,Samantha Thompson,Male,1
47149,1/1/2020,Home,153,3,1548,Credit Card,24,1,Samantha Thompson,Male,1
47149,28/10/2020,Electronics,94,3,1833,Credit Card,24,0,Samantha Thompson,Male,1
47149,6/4/2021,Home,171,4,3408,PayPal,24,1,Samantha Thompson,Male,1
48477,30/1/2022,Clothing,426,1,1861,Credit Card,67,1,Michael Dominguez,Female,0
48477,23/4/2020,Home,232,3,3124,PayPal,67,1,Michael Dominguez,Female,0
46340,9/7/2020,Electronics,357,5,4048,Credit Card,48,0,Robert Brown,Male,1
46340,2/6/2020,Home,317,5,3843,Credit Card,48,1,Robert Brown,Male,1
46340,10/4/2020,Home,426,4,3677,Cash,48,1,Robert Brown,Male,1
46340,1/9/2023,Clothing,147,4,5001,PayPal,48,1,Robert Brown,Male,1
46340,15/3/2023,Clothing,192,3,3952,Credit Card,48,0,Robert Brown,Male,1
46340,11/4/2022,Clothing,453,5,2161,Credit Card,48,1,Robert Brown,Male,1
48550,26/3/2020,Home,308,3,3193,Cash,65,1,David Manning,Male,0
48550,2/5/2022,Books,50,2,5022,Cash,65,1,David Manning,Male,0
48550,11/3/2021,Electronics,270,4,2613,Credit Card,65,1,David Manning,Male,0
48550,29/12/2022,Home,220,1,2832,PayPal,65,0,David Manning,Male,0
48550,24/1/2020,Clothing,88,5,2732,PayPal,65,1,David Manning,Male,0
48550,12/11/2022,Home,281,4,968,Credit Card,65,1,David Manning,Male,0
48496,4/5/2022,Clothing,260,5,4887,Credit Card,49,1,Veronica Wilson,Female,0
48496,17/10/2022,Clothing,166,5,4189,PayPal,49,0,Veronica Wilson,Female,0
48496,1/3/2021,Books,432,4,1175,Cash,49,1,Veronica Wilson,Female,0
48496,16/11/2020,Books,26,3,1741,Cash,49,0,Veronica Wilson,Female,0
48496,6/3/2022,Books,490,1,4199,Cash,49,0,Veronica Wilson,Female,0
48496,25/11/2022,Books,168,2,4071,Cash,49,0,Veronica Wilson,Female,0
49951,7/7/2022,Clothing,43,2,2140,Credit Card,47,1,Richard Santos,Female,0
49951,26/3/2023,Books,148,5,3405,Credit Card,47,1,Richard Santos,Female,0
49951,29/9/2020,Electronics,151,3,4208,Credit Card,47,0,Richard Santos,Female,0
49951,26/12/2022,Electronics,45,1,3377,Cash,47,1,Richard Santos,Female,0
49342,14/3/2020,Books,203,5,3835,Cash,31,1,Brian Yang,Female,1
49342,7/7/2020,Clothing,19,3,1284,PayPal,31,1,Brian Yang,Female,1
49342,19/5/2022,Clothing,139,1,1186,Cash,31,1,Brian Yang,Female,1
49342,8/4/2022,Electronics,278,5,1561,PayPal,31,1,Brian Yang,Female,1
49342,3/8/2023,Books,464,2,5019,Credit Card,31,1,Brian Yang,Female,1
48881,16/10/2020,Electronics,210,3,1496,Cash,44,1,Brian Gaines,Female,0
48881,22/7/2022,Home,407,4,2996,Cash,44,0,Brian Gaines,Female,0
48881,21/8/2020,Home,284,2,4791,PayPal,44,0,Brian Gaines,Female,0
48881,5/5/2023,Books,450,3,1348,Credit Card,44,1,Brian Gaines,Female,0
47173,25/1/2020,Clothing,59,3,1860,Cash,65,0,Donna Day,Male,0
47173,11/3/2020,Clothing,132,2,5205,Credit Card,65,0,Donna Day,Male,0
47173,8/6/2022,Books,345,4,840,Cash,65,1,Donna Day,Male,0
45834,2/10/2021,Clothing,231,4,3859,PayPal,63,1,Valerie Harris,Male,1
45834,19/2/2020,Home,193,2,3308,PayPal,63,1,Valerie Harris,Male,1
47216,13/1/2021,Clothing,148,4,440,Cash,34,0,Gregory Cooper,Female,1
47216,23/7/2022,Home,291,1,399,Credit Card,34,1,Gregory Cooper,Female,1
47216,12/4/2020,Clothing,491,3,3631,PayPal,34,1,Gregory Cooper,Female,1
47216,1/8/2023,Electronics,444,3,2334,Credit Card,34,0,Gregory Cooper,Female,1
47216,13/5/2020,Home,204,4,5104,PayPal,34,1,Gregory Cooper,Female,1
47216,16/4/2020,Electronics,469,4,3861,Cash,34,0,Gregory Cooper,Female,1
45255,19/9/2022,Electronics,449,1,3285,Cash,44,1,Sophia Barrett,Female,0
45255,13/8/2023,Books,262,2,360,PayPal,44,1,Sophia Barrett,Female,0
45255,21/8/2021,Electronics,390,1,2567,Credit Card,44,1,Sophia Barrett,Female,0
49288,3/9/2022,Clothing,189,2,4956,Cash,55,0,Devin Bailey,Male,0
49288,19/3/2023,Clothing,39,1,1444,Cash,55,0,Devin Bailey,Male,0
49288,19/1/2020,Home,312,4,4755,PayPal,55,0,Devin Bailey,Male,0
49288,13/8/2022,Electronics,272,1,2864,PayPal,55,0,Devin Bailey,Male,0
49288,28/2/2022,Electronics,250,2,3007,Credit Card,55,1,Devin Bailey,Male,0
45358,13/10/2022,Books,404,5,2095,Credit Card,18,1,Mary Lee,Male,0
45358,14/6/2020,Electronics,83,2,1522,PayPal,18,1,Mary Lee,Male,0
45358,13/1/2023,Home,10,5,3377,PayPal,18,1,Mary Lee,Male,0
48064,26/4/2021,Clothing,161,5,1139,Credit Card,23,0,Jeremy Castillo,Female,0
48064,1/2/2023,Books,425,3,4994,Credit Card,23,1,Jeremy Castillo,Female,0
48064,9/7/2023,Clothing,101,1,4348,PayPal,23,1,Jeremy Castillo,Female,0
47461,26/12/2022,Books,336,3,4075,Cash,46,0,Shannon Perry,Male,0
47461,8/2/2020,Books,62,1,3790,Credit Card,46,1,Shannon Perry,Male,0
47461,1/9/2022,Books,464,4,3391,Cash,46,0,Shannon Perry,Male,0
47461,18/9/2022,Books,96,2,1612,PayPal,46,1,Shannon Perry,Male,0
47461,8/9/2021,Books,146,2,1324,PayPal,46,1,Shannon Perry,Male,0
47461,25/6/2022,Clothing,192,2,2241,PayPal,46,1,Shannon Perry,Male,0
45920,9/12/2021,Books,251,5,4570,PayPal,66,1,Lisa Martinez,Female,0
45920,20/8/2022,Books,450,2,2026,PayPal,66,1,Lisa Martinez,Female,0
45920,2/9/2022,Electronics,67,5,2103,PayPal,66,0,Lisa Martinez,Female,0
45920,15/1/2023,Home,288,2,575,PayPal,66,0,Lisa Martinez,Female,0
45920,19/3/2020,Home,238,3,348,Credit Card,66,1,Lisa Martinez,Female,0
45920,22/7/2023,Books,283,5,4699,PayPal,66,1,Lisa Martinez,Female,0
45920,3/5/2021,Electronics,437,4,1384,Credit Card,66,1,Lisa Martinez,Female,0
49891,19/2/2022,Clothing,143,4,3498,Cash,54,0,Kristina Little,Female,0
49891,29/3/2020,Books,399,4,3083,Credit Card,54,0,Kristina Little,Female,0
49891,13/5/2023,Clothing,266,3,1496,PayPal,54,0,Kristina Little,Female,0
49891,25/5/2021,Books,364,3,2822,PayPal,54,1,Kristina Little,Female,0
49960,12/7/2022,Home,385,4,2322,PayPal,56,1,Kayla Taylor,Male,1
49960,11/2/2021,Home,295,1,3018,PayPal,56,0,Kayla Taylor,Male,1
49960,9/6/2020,Electronics,181,3,3454,Cash,56,1,Kayla Taylor,Male,1
47454,19/5/2022,Books,317,3,479,Cash,39,0,Steven Martin,Female,0
47454,27/12/2021,Clothing,125,3,1403,Cash,39,0,Steven Martin,Female,0
47454,16/11/2022,Clothing,177,5,1529,Credit Card,39,0,Steven Martin,Female,0
47454,21/7/2020,Clothing,384,3,1725,Credit Card,39,1,Steven Martin,Female,0
45036,19/2/2022,Home,338,1,1044,PayPal,32,1,Luke Spence,Male,1
45036,6/3/2020,Electronics,311,5,4473,PayPal,32,1,Luke Spence,Male,1
45036,15/12/2021,Electronics,311,5,5083,Credit Card,32,0,Luke Spence,Male,1
45036,9/4/2021,Books,224,3,799,PayPal,32,1,Luke Spence,Male,1
45036,18/2/2023,Books,230,3,1892,Credit Card,32,0,Luke Spence,Male,1
45036,22/5/2020,Books,84,5,3924,Credit Card,32,1,Luke Spence,Male,1
45036,5/5/2023,Books,370,1,1623,Cash,32,0,Luke Spence,Male,1
47910,31/7/2022,Clothing,321,2,3142,PayPal,39,1,Robert Foster,Male,0
47910,22/11/2022,Books,107,2,4703,PayPal,39,0,Robert Foster,Male,0
47910,22/4/2021,Home,136,4,3860,PayPal,39,1,Robert Foster,Male,0
47910,29/6/2020,Books,333,4,2952,Credit Card,39,0,Robert Foster,Male,0
47910,30/11/2022,Electronics,158,4,420,PayPal,39,0,Robert Foster,Male,0
47910,11/7/2023,Books,413,1,856,Credit Card,39,1,Robert Foster,Male,0
45918,31/1/2021,Books,303,2,4174,Cash,68,0,Barbara Fisher,Male,0
45918,1/11/2021,Home,425,5,1311,PayPal,68,0,Barbara Fisher,Male,0
45918,26/8/2021,Books,363,1,2310,PayPal,68,1,Barbara Fisher,Male,0
45918,30/5/2023,Clothing,213,2,4004,Cash,68,1,Barbara Fisher,Male,0
45918,6/1/2020,Electronics,335,1,3010,Cash,68,1,Barbara Fisher,Male,0
45918,27/4/2023,Clothing,294,2,2964,Cash,68,1,Barbara Fisher,Male,0
45918,15/1/2022,Clothing,414,5,418,Credit Card,68,1,Barbara Fisher,Male,0
45918,24/1/2020,Books,62,2,490,Cash,68,1,Barbara Fisher,Male,0
45918,13/11/2021,Books,156,1,3818,Cash,68,1,Barbara Fisher,Male,0
45281,2/3/2022,Electronics,488,3,4772,PayPal,67,1,Brian Wang,Female,0
45281,19/3/2020,Clothing,253,2,1766,Cash,67,0,Brian Wang,Female,0
45281,4/8/2022,Home,12,5,1195,Credit Card,67,1,Brian Wang,Female,0
45281,27/2/2020,Home,125,4,3493,Credit Card,67,1,Brian Wang,Female,0
45281,8/10/2020,Books,301,4,2188,PayPal,67,0,Brian Wang,Female,0
45281,11/6/2021,Clothing,500,3,3827,Cash,67,0,Brian Wang,Female,0
45281,26/8/2020,Books,411,2,1791,Credit Card,67,1,Brian Wang,Female,0
45281,10/9/2023,Electronics,494,4,4425,Credit Card,67,1,Brian Wang,Female,0
45281,22/12/2021,Books,97,3,3196,Credit Card,67,0,Brian Wang,Female,0
45281,20/9/2022,Clothing,260,3,563,Credit Card,67,1,Brian Wang,Female,0
48600,20/8/2021,Books,63,1,2959,Cash,67,0,Megan Harvey,Female,0
48600,30/10/2020,Books,450,4,2933,Credit Card,67,0,Megan Harvey,Female,0
48600,2/5/2022,Home,265,1,4118,PayPal,67,0,Megan Harvey,Female,0
48600,12/3/2022,Books,301,5,3746,Credit Card,67,1,Megan Harvey,Female,0
47730,16/1/2021,Books,397,1,1141,PayPal,57,0,Elizabeth Johnson,Female,0
47730,26/7/2023,Electronics,470,3,3732,Cash,57,1,Elizabeth Johnson,Female,0
47730,30/10/2022,Home,57,1,4040,Cash,57,1,Elizabeth Johnson,Female,0
48865,27/7/2020,Books,114,3,3635,Credit Card,68,1,Michael Bradley,Male,0
48865,25/9/2021,Clothing,24,5,2316,Cash,68,1,Michael Bradley,Male,0
48865,28/4/2022,Home,329,2,1032,Cash,68,0,Michael Bradley,Male,0
48865,3/8/2022,Home,396,3,3702,PayPal,68,1,Michael Bradley,Male,0
48865,22/11/2021,Electronics,127,1,528,Credit Card,68,0,Michael Bradley,Male,0
48286,7/8/2022,Electronics,124,4,2795,Cash,39,0,Derrick Brennan,Female,0
48286,3/4/2023,Books,490,1,2889,PayPal,39,0,Derrick Brennan,Female,0
48286,16/7/2020,Books,196,3,669,PayPal,39,1,Derrick Brennan,Female,0
47517,27/6/2022,Home,493,3,2708,Credit Card,43,1,Timothy Reyes,Female,0
47517,28/10/2022,Home,48,2,518,Credit Card,43,1,Timothy Reyes,Female,0
47517,14/3/2021,Clothing,47,4,912,PayPal,43,1,Timothy Reyes,Female,0
47517,4/12/2021,Home,90,3,1829,PayPal,43,1,Timothy Reyes,Female,0
47068,20/5/2023,Electronics,446,4,3015,Cash,22,0,Daniel Miller,Male,0
47068,24/2/2022,Home,254,2,875,Cash,22,1,Daniel Miller,Male,0
47068,27/6/2021,Electronics,218,3,2417,Credit Card,22,1,Daniel Miller,Male,0
47068,20/1/2021,Electronics,111,5,4882,Cash,22,1,Daniel Miller,Male,0
49688,22/1/2021,Electronics,314,3,1939,Credit Card,43,1,Lee Long,Male,0
49688,17/11/2020,Clothing,283,4,5067,Cash,43,1,Lee Long,Male,0
49215,3/3/2023,Electronics,38,2,783,PayPal,20,1,Mark Martinez,Male,0
49215,16/4/2022,Electronics,498,1,714,PayPal,20,1,Mark Martinez,Male,0
49215,8/5/2020,Home,293,1,3477,PayPal,20,0,Mark Martinez,Male,0
49215,15/12/2022,Home,14,3,1326,PayPal,20,1,Mark Martinez,Male,0
49215,8/2/2022,Books,491,3,142,Cash,20,0,Mark Martinez,Male,0
49215,4/7/2023,Home,31,4,2177,Credit Card,20,1,Mark Martinez,Male,0
49215,12/1/2021,Electronics,343,1,4820,Cash,20,0,Mark Martinez,Male,0
49215,24/9/2022,Clothing,413,4,1357,Credit Card,20,0,Mark Martinez,Male,0
49215,12/7/2020,Clothing,330,4,4192,PayPal,20,0,Mark Martinez,Male,0
49215,3/8/2021,Books,99,5,582,Credit Card,20,0,Mark Martinez,Male,0
46041,4/3/2023,Clothing,456,5,3042,PayPal,70,1,Christina Gay,Female,0
46041,31/3/2020,Home,157,2,1255,Credit Card,70,0,Christina Gay,Female,0
46041,12/5/2020,Electronics,394,1,3680,Credit Card,70,1,Christina Gay,Female,0
49876,29/10/2021,Clothing,259,4,763,Cash,34,1,Krista Carey,Female,0
49876,9/8/2023,Books,99,2,4152,Cash,34,1,Krista Carey,Female,0
49876,24/10/2021,Electronics,372,2,4881,Credit Card,34,0,Krista Carey,Female,0
49876,18/11/2020,Home,352,3,1403,Credit Card,34,0,Krista Carey,Female,0
49876,15/8/2020,Books,433,1,2530,Credit Card,34,1,Krista Carey,Female,0
49876,7/8/2021,Books,107,2,1510,Credit Card,34,0,Krista Carey,Female,0
49876,27/8/2021,Electronics,314,4,2370,Credit Card,34,1,Krista Carey,Female,0
49876,16/12/2021,Electronics,220,5,1584,Cash,34,1,Krista Carey,Female,0
49876,20/2/2020,Clothing,272,1,340,Credit Card,34,0,Krista Carey,Female,0
45463,18/3/2021,Clothing,344,2,3166,Credit Card,56,1,Mary Ellis,Female,0
45463,20/12/2022,Electronics,293,3,2405,Cash,56,1,Mary Ellis,Female,0
45463,28/12/2020,Home,240,3,2873,Credit Card,56,1,Mary Ellis,Female,0
45463,31/10/2022,Clothing,55,4,3945,Credit Card,56,1,Mary Ellis,Female,0
45463,30/12/2021,Electronics,306,1,2636,Credit Card,56,0,Mary Ellis,Female,0
49676,23/5/2022,Books,140,3,3242,Cash,26,1,Willie Sullivan,Male,0
